14.1	1100.0	0.5631
14.2	1100.0	0.5641
14.3	1100.0	0.5648
14.4	1100.0	0.5656
14.5	1100.0	0.5666
14.6	1200.0	0.5673
14.7	1200.0	0.5681
14.8	1200.0	0.5691
14.9	1200.0	0.5698
15.0	1200.0	0.5706
15.1	1200.0	0.5713
15.2	1200.0	0.5723
15.3	1200.0	0.5733
15.4	1300.0	0.5741
15.5	1300.0	0.5751
15.6	1300.0	0.5758
15.7	1300.0	0.5766
15.8	1300.0	0.5773
15.9	1400.0	0.5783
16.0	1400.0	0.5791
16.1	1400.0	0.5801
16.2	1400.0	0.5811
16.3	1500.0	0.5818
16.4	1500.0	0.5826
16.5	1500.0	0.5836
16.6	1500.0	0.5843
16.7	1500.0	0.5851
16.8	1500.0	0.5861
16.9	1600.0	0.5868
17.0	1600.0	0.5876
17.1	1600.0	0.5886
17.2	1600.0	0.5893
17.3	1600.0	0.5901
17.4	1600.0	0.5908
17.5	1600.0	0.5918
17.6	1600.0	0.5926
17.7	1700.0	0.5936
17.8	1600.0	0.5943
17.9	1700.0	0.5953
18.0	1700.0	0.5961
18.1	1700.0	0.5971
18.2	1700.0	0.5978
18.3	1800.0	0.5983
18.4	1800.0	0.5993
18.5	1800.0	0.6001
18.6	1800.0	0.6009
18.7	1900.0	0.6016
18.8	1900.0	0.6026
18.9	1900.0	0.6036
19.0	1900.0	0.6044
19.1	1900.0	0.6051
19.2	1900.0	0.6061
19.3	2000.0	0.6069
19.4	2000.0	0.6076
19.5	2000.0	0.6086
19.6	2000.0	0.6094
19.7	2000.0	0.6104
19.8	2000.0	0.6114
19.9	2000.0	0.6121
20.0	2000.0	0.6129
20.1	2000.0	0.6136
20.2	2000.0	0.6146
20.3	2100.0	0.6154
20.4	2100.0	0.6161
20.5	2100.0	0.6171
20.6	2100.0	0.6179
20.7	2200.0	0.6186
20.8	2200.0	0.6196
20.9	2200.0	0.6204
21.0	2200.0	0.6211
21.1	2200.0	0.6219
21.2	2300.0	0.6229
21.3	2300.0	0.6236
21.4	2300.0	0.6246
21.5	2300.0	0.6254
21.6	2300.0	0.6264
21.7	2400.0	0.6271
21.8	2400.0	0.6279
21.9	2400.0	0.6286
22.0	2400.0	0.6294
22.1	2400.0	0.6301
22.2	2400.0	0.6311
22.3	2400.0	0.6321
22.4	2400.0	0.6331
22.5	2400.0	0.6341
22.6	2400.0	0.6349
22.7	2400.0	0.6359
22.8	2500.0	0.6366
22.9	2500.0	0.6371
23.0	2500.0	0.6379
23.1	2500.0	0.6389
23.2	2500.0	0.6396
23.3	2500.0	0.6409
23.4	2600.0	0.6416
23.5	2600.0	0.6426
23.6	2600.0	0.6434
23.7	2600.0	0.6444
23.8	2600.0	0.6451
23.9	2700.0	0.6456
24.0	2700.0	0.6464
24.1	2700.0	0.6471
24.2	2700.0	0.6481
24.3	2700.0	0.6494
24.4	2700.0	0.6504
24.5	2700.0	0.6512
24.6	2800.0	0.6519
24.7	2800.0	0.6529
24.8	2800.0	0.6534
24.9	2800.0	0.6542
25.0	2800.0	0.6549
25.1	2800.0	0.6559
25.2	2800.0	0.6567
25.3	2800.0	0.6579
25.4	2800.0	0.6589
25.5	2800.0	0.6597
25.6	2800.0	0.6604
25.7	2800.0	0.6612
25.8	2800.0	0.6617
25.9	2900.0	0.6627
26.0	2900.0	0.6634
26.1	2900.0	0.6644
26.2	2900.0	0.6657
26.3	2900.0	0.6664
26.4	2900.0	0.6674
26.5	2900.0	0.6682
26.6	3000.0	0.6692
26.7	3000.0	0.6697
26.8	3000.0	0.6704
26.9	3000.0	0.6712
27.0	3000.0	0.6719
27.1	3000.0	0.6729
27.2	3000.0	0.6742
27.3	3100.0	0.6749
27.4	3000.0	0.6759
27.5	3100.0	0.6767
27.6	3100.0	0.6777
27.7	3100.0	0.6779
27.8	3100.0	0.6789
27.9	3100.0	0.6797
28.0	3100.0	0.6807
28.1	3100.0	0.6814
28.2	3100.0	0.6827
28.3	3200.0	0.6834
28.4	3200.0	0.6844
28.5	3200.0	0.6852
28.6	3200.0	0.6857
28.7	3200.0	0.6864
28.8	3200.0	0.6874
28.9	3200.0	0.6882
29.0	3200.0	0.6892
29.1	3200.0	0.6904
29.2	3200.0	0.6912
29.3	3200.0	0.6919
29.4	3300.0	0.6927
29.5	3300.0	0.6937
29.6	3400.0	0.6947
29.7	3400.0	0.6952
29.8	3500.0	0.6959
29.9	3500.0	0.6969
30.0	3600.0	0.6977
30.1	3600.0	0.6987
30.2	3700.0	0.6992
30.3	3700.0	0.7002
30.4	3800.0	0.701
30.5	3800.0	0.7017
30.6	3900.0	0.7025
30.7	3900.0	0.7035
30.8	4000.0	0.7045
30.9	4000.0	0.7052
31.0	4000.0	0.706
31.1	4100.0	0.707
31.2	4200.0	0.7075
31.3	4200.0	0.7085
31.4	4300.0	0.7092
31.5	4300.0	0.71
31.6	4400.0	0.711
31.7	4400.0	0.7117
31.8	4400.0	0.7125
31.9	4500.0	0.7132
32.0	4600.0	0.714
32.1	4700.0	0.7147
32.2	4800.0	0.7157
32.3	4800.0	0.7165
32.4	4900.0	0.7172
32.5	5100.0	0.7182
32.6	5200.0	0.719
32.7	5300.0	0.7197
32.8	5400.0	0.7205
32.9	5500.0	0.7212
33.0	5600.0	0.722
33.1	5700.0	0.7227
33.2	5900.0	0.7235
33.3	6000.0	0.7242
33.4	6100.0	0.725
33.5	6200.0	0.7257
33.6	6400.0	0.7265
33.7	6400.0	0.7272
33.8	6600.0	0.728
33.9	6700.0	0.7287
34.0	6800.0	0.7295
34.1	6900.0	0.7302
34.2	7100.0	0.731
34.3	7200.0	0.7317
34.4	7300.0	0.7327
34.5	7300.0	0.7335
34.6	7400.0	0.7342
34.7	7600.0	0.735
34.8	7700.0	0.736
34.9	7900.0	0.7367
35.0	8000.0	0.7375
35.1	8200.0	0.7385
35.2	8300.0	0.7392
35.3	8400.0	0.74
35.4	8500.0	0.7407
35.5	8800.0	0.7415
35.6	8800.0	0.7425
35.7	9000.0	0.7432
35.8	9200.0	0.744
35.9	9300.0	0.745
36.0	9500.0	0.7457
36.1	9600.0	0.7467
36.2	9800.0	0.7475
36.3	10000.0	0.7482
36.4	10100.0	0.749
36.5	10300.0	0.75
36.6	10400.0	0.7507
36.7	10600.0	0.7515
36.8	10800.0	0.7525
36.9	10900.0	0.7533
37.0	11100.0	0.754
37.1	11200.0	0.755
37.2	11400.0	0.7558
37.3	11600.0	0.7568
37.4	11700.0	0.7575
37.5	11900.0	0.7583
37.6	12000.0	0.759
37.7	12200.0	0.7598
37.8	12400.0	0.7605
37.9	12500.0	0.7615
38.0	12700.0	0.7625
38.1	12800.0	0.7635
38.2	13000.0	0.7643
38.3	13200.0	0.7653
38.4	13300.0	0.766
38.5	13500.0	0.767
38.6	13600.0	0.7678
38.7	13900.0	0.7685
38.8	14000.0	0.7693
38.9	14200.0	0.7703
39.0	14400.0	0.771
39.1	14500.0	0.772
39.2	14700.0	0.7728
39.3	14800.0	0.7735
39.4	15000.0	0.7745
39.5	15200.0	0.7753
39.6	15300.0	0.7763
39.7	15500.0	0.777
39.8	15700.0	0.7778
39.9	15900.0	0.7788
40.0	16000.0	0.7795
40.1	16200.0	0.7803
40.2	16500.0	0.7808
40.3	16500.0	0.7818
40.4	16700.0	0.7825
40.5	16800.0	0.7835
40.6	17100.0	0.7843
40.7	17200.0	0.785
40.8	17400.0	0.7858
40.9	17600.0	0.7868
41.0	17700.0	0.7875
41.1	18000.0	0.7885
41.2	18100.0	0.7893
41.3	18300.0	0.7903
41.4	18400.0	0.7913
41.5	18700.0	0.792
41.6	18800.0	0.7928
41.7	19000.0	0.7938
41.8	19200.0	0.7945
41.9	19400.0	0.7953
42.0	19600.0	0.7963
42.1	19700.0	0.797
42.2	20000.0	0.7978
42.3	20100.0	0.7988
42.4	20300.0	0.7995
42.5	20500.0	0.8003
42.6	20700.0	0.8011
42.7	20800.0	0.8021
42.8	21100.0	0.8028
42.9	21400.0	0.8038
43.0	21400.0	0.8043
43.1	21600.0	0.8051
43.2	22000.0	0.8063
43.3	22000.0	0.8068
43.4	22400.0	0.8078
43.5	22500.0	0.8083
43.6	22700.0	0.8091
43.7	22900.0	0.8101
43.8	23100.0	0.8111
43.9	23200.0	0.8116
44.0	23400.0	0.8128
44.1	23600.0	0.8136
44.2	23800.0	0.8148
44.3	24000.0	0.8151
44.4	24100.0	0.8163
44.5	24300.0	0.8168
44.6	24500.0	0.8176
44.7	24800.0	0.8186
44.8	25000.0	0.8193
44.9	25200.0	0.8201
45.0	25400.0	0.8211
45.0	25600.0	0.8221
45.2	25700.0	0.8231
45.3	25900.0	0.8236
45.4	26100.0	0.8248
45.5	26300.0	0.8253
45.6	26400.0	0.8261
45.7	26800.0	0.8271
45.8	27000.0	0.8278
45.9	27200.0	0.8286
46.0	27400.0	0.8296
46.1	27600.0	0.8306
46.2	27800.0	0.8311
46.3	28000.0	0.8323
46.4	28200.0	0.8328
46.5	28400.0	0.8341
46.5	28600.0	0.8348
46.7	28800.0	0.8356
46.8	29000.0	0.8363
46.9	29200.0	0.8373
47.0	29400.0	0.8378
47.1	29600.0	0.8388
47.2	29700.0	0.8398
47.3	30000.0	0.8406
47.4	30100.0	0.8416
47.5	30400.0	0.8423
47.6	30500.0	0.8431
47.7	30800.0	0.8441
47.8	31000.0	0.8448
47.9	31200.0	0.8456
48.0	31400.0	0.8466
48.1	31600.0	0.8473
48.2	31800.0	0.8483
48.3	32000.0	0.8491
48.4	32200.0	0.8499
48.5	32400.0	0.8509
48.6	32800.0	0.8516
48.7	33000.0	0.8526
48.8	33200.0	0.8536
48.9	33400.0	0.8544
49.0	33600.0	0.8551
49.1	33800.0	0.8561
49.2	34000.0	0.8569
49.3	34200.0	0.8579
49.4	34400.0	0.8586
49.5	34600.0	0.8594
49.6	34800.0	0.8604
49.7	35100.0	0.8611
49.8	35200.0	0.8621
49.9	35400.0	0.8631
50.0	35600.0	0.8639
50.1	35800.0	0.8649
50.2	36000.0	0.8656
50.3	36200.0	0.8666
50.4	36400.0	0.8674
50.5	36600.0	0.8684
50.6	36800.0	0.8691
50.7	37100.0	0.8701
50.8	37200.0	0.8709
50.9	37500.0	0.8716
51.0	37700.0	0.8726
51.1	37900.0	0.8734
51.2	38100.0	0.8744
51.3	38300.0	0.8751
51.4	38500.0	0.8761
51.5	38800.0	0.8769
51.6	38900.0	0.8779
51.7	39200.0	0.8786
51.8	39300.0	0.8796
51.9	39600.0	0.8804
52.0	39800.0	0.8814
52.1	40000.0	0.8821
52.2	40200.0	0.8831
52.3	40400.0	0.8839
52.4	40600.0	0.8849
52.5	40800.0	0.8856
52.6	41000.0	0.8866
52.7	41200.0	0.8876
52.8	41400.0	0.8884
52.9	41600.0	0.8894
53.0	41800.0	0.8901
53.1	42000.0	0.8911
53.2	42300.0	0.8919
53.3	42400.0	0.8929
53.4	42700.0	0.8939
53.5	42800.0	0.8946
53.6	43100.0	0.8956
53.7	43200.0	0.8964
53.8	43500.0	0.8974
53.9	43600.0	0.8981
54.0	43900.0	0.8991
54.1	44000.0	0.8999
54.2	44300.0	0.9009
54.3	44400.0	0.9017
54.4	44700.0	0.9027
54.5	44800.0	0.9034
54.6	45000.0	0.9044
54.7	45200.0	0.9052
54.8	45400.0	0.9062
54.9	45600.0	0.9072
55.0	45800.0	0.9079
55.1	46000.0	0.9089
55.2	46200.0	0.9097
55.3	46400.0	0.9107
55.4	46600.0	0.9114
55.5	46800.0	0.9122
55.6	46900.0	0.9132
55.7	47200.0	0.9142
55.8	47300.0	0.9149
55.9	47500.0	0.9159
56.0	47600.0	0.9167
56.1	47900.0	0.9177
56.2	48000.0	0.9184
56.3	48200.0	0.9194
56.4	48400.0	0.9202
56.5	48600.0	0.9212
56.6	48800.0	0.9219
56.7	48900.0	0.9229
56.8	49200.0	0.9237
56.9	49300.0	0.9247
57.0	49500.0	0.9254
57.1	49600.0	0.9264
57.2	49800.0	0.9272
57.3	50000.0	0.9282
57.4	50200.0	0.9292
57.5	50400.0	0.9299
57.6	50500.0	0.9309
57.7	50700.0	0.9317
57.8	50800.0	0.9327
57.9	51000.0	0.9334
58.0	51200.0	0.9344
58.1	51300.0	0.9354
58.2	51500.0	0.9362
58.3	51600.0	0.9369
58.4	51800.0	0.9379
58.5	52000.0	0.9387
58.6	52100.0	0.9397
58.7	52300.0	0.9404
58.8	52400.0	0.9412
58.9	52600.0	0.9422
59.0	52700.0	0.9429
59.1	52800.0	0.9437
59.2	53000.0	0.9447
59.3	53200.0	0.9454
59.4	53300.0	0.9462
59.5	53400.0	0.9472
59.6	53600.0	0.9479
59.7	53700.0	0.9487
59.8	53900.0	0.9497
59.9	54000.0	0.9505
60.0	54100.0	0.9512
60.1	54300.0	0.9522
60.2	54400.0	0.953
60.3	54500.0	0.9537
60.4	54700.0	0.9547
60.5	54800.0	0.9555
60.6	54900.0	0.9565
60.7	55100.0	0.9572
60.8	55200.0	0.958
60.9	55300.0	0.959
61.0	55500.0	0.9597
61.1	55600.0	0.9605
61.2	55700.0	0.9615
61.3	55800.0	0.9622
61.4	56000.0	0.9632
61.5	56100.0	0.964
61.6	56200.0	0.9647
61.7	56400.0	0.9657
61.8	56400.0	0.9665
61.9	56600.0	0.9672
62.0	56800.0	0.9682
62.1	56800.0	0.969
62.2	56900.0	0.9697
62.3	57100.0	0.9707
62.4	57200.0	0.9715
62.5	57300.0	0.9725
62.6	57400.0	0.9732
62.7	57600.0	0.974
62.8	57600.0	0.975
62.9	57800.0	0.9757
63.0	57900.0	0.9765
63.1	58000.0	0.9775
63.2	58100.0	0.9782
63.3	58200.0	0.9792
63.4	58400.0	0.98
63.5	58400.0	0.9807
63.6	58500.0	0.9817
63.7	58700.0	0.9825
63.8	58800.0	0.9832
63.9	58800.0	0.9842
64.0	59000.0	0.985
64.1	59100.0	0.986
64.2	59200.0	0.9867
64.3	59300.0	0.9875
64.4	59400.0	0.9885
64.5	59500.0	0.9892
64.6	59600.0	0.9902
64.7	59700.0	0.991
64.8	59800.0	0.9917
64.9	60000.0	0.9927
65.0	60000.0	0.9935
65.1	60100.0	0.9945
65.2	60200.0	0.9952
65.3	60300.0	0.996
65.4	60400.0	0.997
65.5	60500.0	0.9977
65.6	60600.0	0.9985
65.7	60700.0	0.9995
65.8	60800.0	1.0002
65.9	60800.0	1.0013
66.0	61000.0	1.002
66.1	61100.0	1.003
66.2	61200.0	1.0038
66.3	61200.0	1.0045
66.4	61300.0	1.0053
66.5	61400.0	1.0063
66.6	61600.0	1.007
66.7	61600.0	1.0078
66.8	61700.0	1.0088
66.9	61800.0	1.0095
67.0	61900.0	1.0103
67.1	62000.0	1.011
67.2	62000.0	1.012
67.3	62100.0	1.0128
67.4	62200.0	1.0135
67.5	62300.0	1.0145
67.6	62400.0	1.0153
67.7	62400.0	1.0163
67.8	62500.0	1.017
67.9	62600.0	1.0178
68.0	62700.0	1.0188
68.1	62800.0	1.0195
68.2	62800.0	1.0203
68.3	62900.0	1.0213
68.4	63000.0	1.022
68.5	63100.0	1.023
68.6	63200.0	1.0238
68.7	63200.0	1.0245
68.8	63300.0	1.0255
68.9	63300.0	1.0263
69.0	63500.0	1.0273
69.1	63500.0	1.028
69.2	63600.0	1.0288
69.3	63600.0	1.0298
69.4	63700.0	1.0305
69.5	63800.0	1.0315
69.6	63900.0	1.0323
69.7	64000.0	1.033
69.8	64000.0	1.034
69.9	64000.0	1.0348
70.0	64100.0	1.0358
70.1	64200.0	1.0365
70.2	64300.0	1.0375
70.3	64400.0	1.0383
70.4	64400.0	1.0393
70.5	64500.0	1.04
70.6	64500.0	1.0408
70.7	64600.0	1.0418
70.8	64700.0	1.0425
70.9	64800.0	1.0435
71.0	64800.0	1.0443
71.1	64800.0	1.0453
71.2	64900.0	1.046
71.3	65000.0	1.047
71.4	65100.0	1.0478
71.5	65100.0	1.0488
71.6	65200.0	1.0495
71.7	65200.0	1.0506
71.8	65300.0	1.0513
71.9	65300.0	1.0521
72.0	65400.0	1.0531
72.1	65500.0	1.0538
72.2	65600.0	1.0548
72.3	65600.0	1.0556
72.4	65600.0	1.0566
72.5	65700.0	1.0573
72.6	65800.0	1.0581
72.7	65800.0	1.0591
72.8	65900.0	1.0598
72.9	66000.0	1.0608
73.0	66000.0	1.0616
73.1	66000.0	1.0623
73.2	66100.0	1.0633
73.3	66100.0	1.0641
73.4	66200.0	1.0651
73.5	66300.0	1.0658
73.6	66300.0	1.0666
73.7	66400.0	1.0676
73.8	66400.0	1.0683
73.9	66400.0	1.0691
74.0	66500.0	1.0701
74.1	66600.0	1.0708
74.2	66600.0	1.0716
74.3	66700.0	1.0726
74.4	66700.0	1.0733
74.5	66800.0	1.0741
74.6	66800.0	1.0751
74.7	66800.0	1.0758
74.8	66900.0	1.0768
74.9	66900.0	1.0776
75.0	67000.0	1.0783
75.1	67100.0	1.0791
75.2	67100.0	1.0798
75.3	67200.0	1.0808
75.4	67200.0	1.0813
75.5	67200.0	1.0821
75.6	67300.0	1.0831
75.7	67300.0	1.0838
75.8	67400.0	1.0848
75.9	67400.0	1.0856
76.0	67500.0	1.0866
76.1	67500.0	1.0873
76.2	67600.0	1.0881
76.3	67600.0	1.0891
76.4	67600.0	1.0898
76.5	67600.0	1.0908
76.6	67700.0	1.0916
76.7	67700.0	1.0923
76.8	67800.0	1.0933
76.9	67800.0	1.0941
77.0	67900.0	1.0948
77.1	67900.0	1.0958
77.2	68000.0	1.0966
77.3	68000.0	1.0973
77.4	68000.0	1.0983
77.5	68000.0	1.0991
77.6	68100.0	1.0999
77.7	68100.0	1.1009
77.8	68200.0	1.1016
77.9	68200.0	1.1026
78.0	68300.0	1.1034
78.1	68300.0	1.1041
78.2	68400.0	1.1051
78.3	68400.0	1.1059
78.4	68400.0	1.1069
78.5	68400.0	1.1076
78.6	68500.0	1.1084
78.7	68500.0	1.1094
78.8	68600.0	1.1101
78.9	68600.0	1.1109
79.0	68600.0	1.1119
79.1	68700.0	1.1126
79.2	68700.0	1.1134
79.3	68800.0	1.1144
79.4	68800.0	1.1151
79.5	68800.0	1.1161
79.6	68800.0	1.1169
79.7	68900.0	1.1179
79.8	68900.0	1.1186
79.9	68900.0	1.1196
80.0	69000.0	1.1204
80.1	69000.0	1.1211
80.2	69100.0	1.1221
80.3	69100.0	1.1231
80.4	69200.0	1.1236
80.5	69200.0	1.1246
80.6	69200.0	1.1256
80.7	69200.0	1.1264
80.8	69200.0	1.1274
80.9	69300.0	1.1281
81.0	69300.0	1.1289
81.1	69400.0	1.1299
81.2	69400.0	1.1306
81.3	69400.0	1.1314
81.4	69500.0	1.1324
81.5	69500.0	1.1334
81.6	69600.0	1.1341
81.7	69600.0	1.1349
81.8	69600.0	1.1359
81.9	69600.0	1.1366
82.0	69600.0	1.1376
82.1	69700.0	1.1384
82.2	69700.0	1.1394
82.3	69700.0	1.1399
82.4	69800.0	1.1406
82.5	69800.0	1.1414
82.6	69800.0	1.1421
82.7	69900.0	1.1429
82.8	69900.0	1.1439
82.9	70000.0	1.1446
83.0	70000.0	1.1456
83.1	70000.0	1.1464
83.2	70000.0	1.1474
83.3	70000.0	1.1481
83.4	70000.0	1.1491
83.5	70100.0	1.1499
83.6	70100.0	1.1514
83.7	70100.0	1.1522
83.8	70200.0	1.1532
83.9	70200.0	1.1537
84.0	70200.0	1.1547
84.1	70300.0	1.1557
84.2	70300.0	1.1562
84.3	70300.0	1.1572
84.4	70400.0	1.1579
84.5	70400.0	1.1587
84.6	70400.0	1.1597
84.7	70400.0	1.1604
84.8	70400.0	1.1612
84.9	70400.0	1.1622
85.0	70500.0	1.1632
85.1	70500.0	1.1637
85.2	70500.0	1.1647
85.3	70600.0	1.1654
85.4	70600.0	1.1662
85.5	70700.0	1.1672
85.6	70700.0	1.1679
85.7	70700.0	1.1689
85.8	70700.0	1.1697
85.9	70800.0	1.1704
86.0	70800.0	1.1714
86.1	70800.0	1.1722
86.2	70800.0	1.1732
86.3	70800.0	1.1742
86.4	70800.0	1.1749
86.5	70800.0	1.1759
86.6	70900.0	1.1767
86.7	70900.0	1.1777
86.8	70900.0	1.1784
86.9	71000.0	1.1794
87.0	71000.0	1.1802
87.1	71000.0	1.1809
87.2	71000.0	1.1819
87.3	71100.0	1.1827
87.4	71100.0	1.1837
87.5	71100.0	1.1844
87.6	71100.0	1.1854
87.7	71200.0	1.1862
87.8	71200.0	1.1872
87.9	71200.0	1.1879
88.0	71200.0	1.1889
88.1	71200.0	1.1897
88.2	71200.0	1.1904
88.3	71300.0	1.1914
88.4	71300.0	1.1922
88.5	71300.0	1.1932
88.6	71300.0	1.1939
88.7	71400.0	1.1949
88.8	71400.0	1.1957
88.9	71400.0	1.1964
89.0	71400.0	1.1974
89.1	71500.0	1.1982
89.2	71500.0	1.1992
89.3	71500.0	1.2
89.4	71600.0	1.2007
89.5	71600.0	1.2017
89.6	71600.0	1.2025
89.7	71600.0	1.2035
89.8	71600.0	1.2042
89.9	71600.0	1.205
90.0	71600.0	1.206
90.1	71600.0	1.2067
90.2	71700.0	1.2075
90.3	71700.0	1.2085
90.4	71700.0	1.2092
90.5	71700.0	1.2102
90.6	71700.0	1.211
90.7	71800.0	1.212
90.8	71800.0	1.2127
90.9	71800.0	1.2135
91.0	71900.0	1.2145
91.1	71900.0	1.2152
91.2	71900.0	1.2162
91.3	71900.0	1.217
91.4	71900.0	1.218
91.5	71900.0	1.2187
91.6	72000.0	1.2197
91.7	72000.0	1.2205
91.8	72000.0	1.2215
91.9	72000.0	1.2222
92.0	72000.0	1.223
92.1	72000.0	1.224
92.2	72000.0	1.2247
92.3	72000.0	1.2257
92.4	72100.0	1.2265
92.5	72100.0	1.2275
92.6	72100.0	1.2282
92.7	72100.0	1.2292
92.8	72100.0	1.23
92.9	72200.0	1.231
93.0	72200.0	1.2317
93.1	72200.0	1.2327
93.2	72200.0	1.2335
93.3	72200.0	1.2345
93.4	72300.0	1.2352
93.5	72300.0	1.236
93.6	72300.0	1.237
93.7	72300.0	1.2377
93.8	72300.0	1.2385
93.9	72400.0	1.2395
94.0	72400.0	1.2402
94.1	72400.0	1.2412
94.2	72400.0	1.242
94.3	72400.0	1.2427
94.4	72400.0	1.2435
94.5	72400.0	1.2445
94.6	72400.0	1.2452
94.7	72400.0	1.246
94.8	72400.0	1.247
94.9	72400.0	1.2477
95.0	72500.0	1.2487
95.1	72500.0	1.2495
95.2	72500.0	1.2502
95.3	72500.0	1.251
95.4	72600.0	1.252
95.5	72600.0	1.2528
95.6	72600.0	1.2538
95.7	72600.0	1.2545
95.8	72600.0	1.2553
95.9	72700.0	1.2563
96.0	72700.0	1.257
96.1	72700.0	1.2578
96.2	72700.0	1.2588
96.3	72700.0	1.2595
96.4	72700.0	1.2603
96.5	72800.0	1.2613
96.6	72800.0	1.262
96.7	72800.0	1.2628
96.8	72800.0	1.2635
96.9	72800.0	1.2645
97.0	72800.0	1.2653
97.1	72800.0	1.266
97.2	72800.0	1.267
97.3	72800.0	1.2678
97.4	72800.0	1.2685
97.5	72800.0	1.2693
97.6	72900.0	1.2703
97.7	72900.0	1.271
97.8	72900.0	1.272
97.9	72900.0	1.2728
98.0	72900.0	1.2735
98.1	73000.0	1.2745
98.2	73000.0	1.2753
98.3	73000.0	1.276
98.4	73000.0	1.277
98.5	73000.0	1.2778
98.6	73000.0	1.2785
98.7	73100.0	1.2795
98.8	73100.0	1.2803
98.9	73100.0	1.281
99.0	73100.0	1.282
99.1	73100.0	1.2828
99.2	73100.0	1.2835
99.3	73100.0	1.2845
99.4	73200.0	1.2853
99.5	73200.0	1.286
99.6	73200.0	1.287
99.7	73200.0	1.2878
99.8	73200.0	1.2885
99.9	73200.0	1.2895
100.0	73200.0	1.2903
100.1	73200.0	1.291
100.2	73200.0	1.2918
100.3	73200.0	1.2928
100.4	73200.0	1.2935
100.5	73300.0	1.294
100.6	73300.0	1.295
100.7	73300.0	1.2958
100.8	73300.0	1.2965
100.9	73300.0	1.2975
101.0	73300.0	1.2983
101.0	73300.0	1.299
101.2	73400.0	1.3003
101.3	73300.0	1.3008
101.4	73300.0	1.3018
101.5	73400.0	1.3026
101.6	73400.0	1.3033
101.7	73400.0	1.3041
101.8	73400.0	1.3051
101.9	73400.0	1.3058
